u1015	Программа СПАСИБО от Сбербанка	0.0
u1015	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1015	Летняя акция	0.0
u1015	обучение ЭДО	0.0
u1015	Оформление услуги Трейд-ин в программе SV	0.0
u1015	Продукт	0.0
u1015	Оформление услуги Кредит в программе SV-кассир	0.0
u1015	ТРЕЙД-ИН	0.0
u1025	Служба обслуживания сотрудников	0.0
u1025	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1025	Маркетинговая акция осени	0.0
u1025	Программа СПАСИБО от Сбербанка	10.0
u1025	Спасибо от Сбербанка_часть 3	0.0
u1025	Летняя акция	0.0
u1025	обучение ЭДО	0.0
u1025	Продукт	0.0
u1025	ТРЕЙД-ИН	0.0
u1026	ТРЕЙД-ИН	0.0
u1026	Оформление услуги Кредит в программе SV-кассир	0.0
u1026	Оформление услуги Трейд-ин в программе SV	0.0
u1026	Продукт	0.0
u1027	Программа СПАСИБО от Сбербанка	0.0
u1027	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1027	Летняя акция	0.0
u1027	Продукт	10.0
u1027	О Чайникофф	10.0
u1027	ТРЕЙД-ИН	0.0
u103	Служба обслуживания сотрудников	0.0
u103	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u103	Маркетинговая акция осени	0.0
u103	Оборудование Apple	0.0
u103	Спасибо от Сбербанка_часть 3	0.0
u103	Программа СПАСИБО от Сбербанка	0.0
u103	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u103	Летняя акция	0.0
u103	ТРЕЙД-ИН	0.0
u103	Оформление услуги Кредит в программе SV-кассир	0.0
u103	Оформление услуги Трейд-ин в программе SV	0.0
u103	Продукт	0.0
u1030	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1030	Технология продаж кухонной техники	0.0
u1030	Маркетинговая акция осени	0.0
u1030	Оборудование Apple	0.0
u1030	Ассортимент Dell	0.0
u1030	Спасибо от Сбербанка_часть 3	0.0
u1030	Программа СПАСИБО от Сбербанка	0.0
u1030	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1030	Летняя акция	0.0
u1030	Продукт	10.0
u1030	ТРЕЙД-ИН	10.0
u1030	О Чайникофф	10.0
u1031	Служба обслуживания сотрудников	0.0
u1031	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1031	Маркетинговая акция осени	0.0
u1031	Оборудование Apple	0.0
u1031	Спасибо от Сбербанка_часть 3	0.0
u1031	Программа СПАСИБО от Сбербанка	0.0
u1031	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1031	Летняя акция	0.0
u1031	ТРЕЙД-ИН	0.0
u1031	Оформление услуги Трейд-ин в программе SV	0.0
u1031	Оформление услуги Кредит в программе SV-кассир	0.0
u1031	Продукт	0.0
u1031	Фильм Трейд - ИН	10.0
u1031	О Чайникофф	10.0
u1038	Маркетинговая акция осени	0.0
u1038	Спасибо от Сбербанка_часть 3	0.0
u1038	Летняя акция	0.0
u1038	обучение ЭДО	0.0
u1038	Продукт	0.0
u1038	ТРЕЙД-ИН	0.0
u104	О Чайникофф	10.0
u1042	Служба обслуживания сотрудников	0.0
u1042	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1042	ТРЕЙД-ИН	10.0
u1042	Маркетинговая акция осени	0.0
u1042	Спасибо от Сбербанка_часть 3	0.0
u1042	Программа СПАСИБО от Сбербанка	0.0
u1042	Летняя акция	0.0
u1042	Продукт	0.0
u1042	О Чайникофф	10.0
u1043	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1043	Маркетинговая акция осени	0.0
u1043	Оборудование Apple	0.0
u1043	Спасибо от Сбербанка_часть 3	0.0
u1043	Программа СПАСИБО от Сбербанка	10.0
u1043	Ассортимент Dell	0.0
u1043	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1043	Летняя акция	0.0
u1043	ТРЕЙД-ИН	0.0
u1043	Оформление услуги Трейд-ин в программе SV	0.0
u1043	Оформление услуги Кредит в программе SV-кассир	0.0
u1043	Продукт	0.0
u1044	Служба обслуживания сотрудников	0.0
u1044	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1044	Маркетинговая акция осени	0.0
u1044	Оборудование Apple	0.0
u1044	Спасибо от Сбербанка_часть 3	0.0
u1044	Программа СПАСИБО от Сбербанка	0.0
u1044	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1044	Летняя акция	0.0
u1044	ТРЕЙД-ИН	0.0
u1044	Оформление услуги Кредит в программе SV-кассир	0.0
u1044	Оформление услуги Трейд-ин в программе SV	0.0
u1044	Продукт	0.0
u1046	Летняя акция	0.0
u1046	О Чайникофф	10.0
u1047	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1047	Маркетинговая акция осени	0.0
u1047	Оборудование Apple	0.0
u1047	Спасибо от Сбербанка_часть 3	0.0
u1047	Программа СПАСИБО от Сбербанка	0.0
u1047	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1047	Летняя акция	0.0
u1047	ТРЕЙД-ИН	0.0
u1047	Оформление услуги Кредит в программе SV-кассир	0.0
u1047	Оформление услуги Трейд-ин в программе SV	0.0
u1047	Продукт	0.0
u1049	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1049	Технология продаж кухонной техники	0.0
u1049	Маркетинговая акция осени	0.0
u1049	Оборудование Apple	0.0
u1049	Спасибо от Сбербанка_часть 3	0.0
u1049	Программа СПАСИБО от Сбербанка	0.0
u1049	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1049	Летняя акция	0.0
u1049	ТРЕЙД-ИН	0.0
u1049	Оформление услуги Кредит в программе SV-кассир	0.0
u1049	Оформление услуги Трейд-ин в программе SV	0.0
u1049	Продукт	0.0
u105	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u105	Маркетинговая акция осени	0.0
u105	Программа СПАСИБО от Сбербанка	10.0
u105	Спасибо от Сбербанка_часть 3	0.0
u105	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	10.0
u105	Летняя акция	10.0
u105	ТРЕЙД-ИН	0.0
u105	Оформление услуги Кредит в программе SV-кассир	0.0
u105	Оформление услуги Трейд-ин в программе SV	0.0
u105	Продукт	0.0
u1056	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1056	Оборудование Apple	0.0
u1056	Спасибо от Сбербанка_часть 3	0.0
u1056	Программа СПАСИБО от Сбербанка	0.0
u1056	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1056	Летняя акция	0.0
u106	Служба обслуживания сотрудников	0.0
u106	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u106	Маркетинговая акция осени	0.0
u106	Оборудование Apple	0.0
u106	Спасибо от Сбербанка_часть 3	0.0
u106	Создание красивых презентаций.	10.0
u106	Программа СПАСИБО от Сбербанка	10.0
